fund,period,period_original,year,quarter,return_quarterly,dnb_reporter,source_return_post,used_ter_year,asset_management_costs,transaction_costs,ter_annual,ter_quarterly,source_type,confidence,notes,return_after_ter,ter_missing_policy_applied,rf,equity,duration,credit,real_estate,fx,excess_return_after_ter
Kring 3 - Stabiliteit (Achmea),2022Q4,2022K4,2022,4,-0.004,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0034999999999999,0.0016,0.0050999999999999,0.0012725687915129402,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.00527256879151294,exact,0.0030218274182407,-0.0176682826123388,-0.0472064967898824,0.0097659207900369,0.0421389157740175,-0.0845610444030406,-0.00829439620975364
Kring 3 - Stabiliteit (Achmea),2023Q1,2023K1,2023,1,0.022,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0039,0.0012,0.0051,0.0012725687915129402,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02072743120848706,exact,0.0058105106032075,0.053938980249117,0.0292830518551843,0.0099672432353232,-0.0702768922695871,-0.0228779562038572,0.01491692060527956
Kring 3 - Stabiliteit (Achmea),2023Q2,2023K2,2023,2,0.0,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0039,0.0012,0.0051,0.0012725687915129402,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.0012725687915129402,exact,0.0080364028860351,0.058708597786077,0.0015975860927222,-0.0042237455419262,-0.0252391232549872,0.0033581915374972,-0.00930897167754804
Kring 3 - Stabiliteit (Achmea),2023Q3,2023K3,2023,3,-0.0819999999999999,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0039,0.0012,0.0051,0.0012725687915129402,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.08327256879151285,exact,0.008899391029804,-0.007668725558223,-0.0984029278653749,-0.0098902196036458,0.0515654431574934,0.0281172135200603,-0.09217195982131685
Kring 3 - Stabiliteit (Achmea),2023Q4,2023K4,2023,4,0.145,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0039,0.0012,0.0051,0.0012725687915129402,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.14372743120848705,exact,0.0098557065380013,0.0494016589271681,0.1406511339590381,0.0478010503731916,0.2025063986301105,-0.0478809935323651,0.13387172467048575
Kring 3 - Stabiliteit (Achmea),2024Q1,2024K1,2024,1,0.022,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0036,0.0009,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.020876893469467174,exact,0.0099530480293883,0.107000617868002,-0.0193570928345087,-0.0065477307148837,-0.0455244751418354,0.0247302220261523,0.010923845440078874
Kring 3 - Stabiliteit (Achmea),2024Q2,2024K2,2024,2,-0.025,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0036,0.0009,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.026123106530532826,exact,0.0096136482821427,0.0313399605437096,-0.0501172215018581,-0.0102865490675988,-0.00989783738366,0.0079670372145518,-0.03573675481267553
Kring 3 - Stabiliteit (Achmea),2024Q3,2024K3,2024,3,0.0819999999999999,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0036,0.0009,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.08087689346946708,exact,0.0094659177314309,0.0028777674479716,0.0473275286032934,0.0228626283842732,0.1370954218376332,-0.0430819918427396,0.07141097573803618
Kring 3 - Stabiliteit (Achmea),2024Q4,2024K4,2024,4,0.027,Kring 3 - Stabiliteit (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0036,0.0009,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.025876893469467175,exact,0.0082911180628952,0.0725993086598819,-0.0133773398176884,0.000257321485737,-0.1007794528202434,0.0683684599228168,0.017585775406571975
Kring 4 - Koopkracht (Achmea),2017Q2,2017K2,2017,2,-0.023,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0021,0.0009,0.003,0.0007491577235239077,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.023749157723523907,exact,-0.0013779554430616,-0.0260658885189492,0.0081322326762748,0.0057927894244863,0.0588909487629111,-0.070606402745978,-0.022371202280462306
Kring 4 - Koopkracht (Achmea),2017Q3,2017K3,2017,3,0.01,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0021,0.0009,0.003,0.0007491577235239077,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.009250842276476092,exact,-0.0012426097406184,0.0138358253977797,0.0083875237472241,0.0119008836173597,0.0206320374274355,-0.0297253059247026,0.010493452017094493
Kring 4 - Koopkracht (Achmea),2017Q4,2017K4,2017,4,0.034,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0021,0.0009,0.003,0.0007491577235239077,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.033250842276476095,exact,-0.0013816839568479,0.0419160508488587,0.0139628026516911,0.0081472703093798,0.0533491575583295,-0.0135777171319724,0.034632526233323996
Kring 4 - Koopkracht (Achmea),2018Q1,2018K1,2018,1,-0.01,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0029,0.0017,0.0046,0.0011480215562862384,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.011148021556286239,exact,-0.0012313979168253,-0.0377239390540078,0.0428080034630574,-0.0046342906831743,-0.0297150538580298,-0.0302404485615293,-0.009916623639460938
Kring 4 - Koopkracht (Achmea),2018Q2,2018K2,2018,2,0.016,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0029,0.0017,0.0046,0.0011480215562862384,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.014851978443713762,exact,-0.0011603200424952,0.0791198382133522,-0.0154059501857799,-0.0014615472766276,0.0579559907061362,0.0601389910600156,0.016012298486208963
Kring 4 - Koopkracht (Achmea),2018Q3,2018K3,2018,3,0.004,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0029,0.0017,0.0046,0.0011480215562862384,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.0028519784437137617,exact,-0.0011255493271244,0.0528293876599212,-0.0178241920360959,0.0017844569160565,-0.0035315047570866,-0.0064354441608049,0.003977527770838162
Kring 4 - Koopkracht (Achmea),2018Q4,2018K4,2018,4,-0.032,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0029,0.0017,0.0046,0.0011480215562862384,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.03314802155628624,exact,-0.0012284186530631,-0.1191372374307147,0.0258922435835675,-0.006231697168275,-0.0788592622069979,0.016965438216883,-0.03191960290322314
Kring 4 - Koopkracht (Achmea),2019Q1,2019K1,2019,1,0.098,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0029,0.0027,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.09660293043282078,exact,-0.0011863961243726,0.1451817938197844,0.0524060336202131,0.0341076001588142,0.1274382996412325,0.0183498771742512,0.09778932655719338
Kring 4 - Koopkracht (Achmea),2019Q2,2019K2,2019,2,0.048,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0029,0.0027,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.04660293043282078,exact,-0.000990894048387,0.0265283805436963,0.0785312886288746,0.0220354556418428,-0.0366021732998956,-0.012726387031076,0.04759382448120778
Kring 4 - Koopkracht (Achmea),2019Q3,2019K3,2019,3,0.072,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0029,0.0027,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.07060293043282077,exact,-0.0012400687101794,0.0536022712172916,0.094799006208077,0.0132979677202573,0.0911375390458155,0.0378290444288265,0.07184299914300017
Kring 4 - Koopkracht (Achmea),2019Q4,2019K4,2019,4,-0.0279999999999999,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0029,0.0027,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.02939706956717912,exact,-0.0014970173317031,0.0510668185150443,-0.0644982765116533,-0.0027317634207238,0.0545265579031121,-0.0237219935825969,-0.027900052235476022
Kring 4 - Koopkracht (Achmea),2020Q1,2020K1,2020,1,-0.068,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.003,0.0026,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.06939706956717923,exact,-0.0012799637516587,-0.1764067429361289,0.0153300669902549,-0.0575815727092018,-0.2465047633118007,0.0153388765636626,-0.06811710581552052
Kring 4 - Koopkracht (Achmea),2020Q2,2020K2,2020,2,0.095,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.003,0.0026,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.09360293043282078,exact,-0.0010252609778073,0.1432012787512874,0.0310797960261669,0.0523887323370836,0.0841891758205936,-0.0196488154253537,0.09462819141062807
Kring 4 - Koopkracht (Achmea),2020Q3,2020K3,2020,3,0.025,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.003,0.0026,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02360293043282078,exact,-0.0018034029078612,0.0446876209119437,0.0415412553926284,0.0181564430781715,0.0176516705760716,-0.0439974744661726,0.02540633334068198
Kring 4 - Koopkracht (Achmea),2020Q4,2020K4,2020,4,0.059,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.003,0.0026,0.0056,0.001397069567179221,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.057602930432820776,exact,-0.0015863474607458,0.0858294541791246,0.0311241577684131,0.0213146144823068,0.1019134321776182,-0.0475083822794561,0.05918927789356657
Kring 4 - Koopkracht (Achmea),2021Q1,2021K1,2021,1,-0.031,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0034999999999999,0.0015,0.0049999999999999,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.03224766306252666,exact,-0.0013019827850938,0.1033324912729073,-0.056532276848394,-0.0048335363425313,-0.0306890538646433,0.0468534249359438,-0.03094568027743286
Kring 4 - Koopkracht (Achmea),2021Q2,2021K2,2021,2,0.037,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0034999999999999,0.0015,0.0049999999999999,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.03575233693747334,exact,-0.001738165281469,0.0663035012246201,-0.0129520287161021,0.0020343503563978,0.1027031492099125,-0.015210679332861,0.03749050221894234
Kring 4 - Koopkracht (Achmea),2021Q3,2021K3,2021,3,0.001,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0034999999999999,0.0015,0.0049999999999999,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.00024766306252666046,exact,-0.0013871216656898,0.0312826477479376,0.0045014001546673,0.0012180052475819,-0.0158254007556226,0.0252334195474166,0.0011394586031631395
Kring 4 - Koopkracht (Achmea),2021Q4,2021K4,2021,4,0.034,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0034999999999999,0.0015,0.0049999999999999,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.03275233693747334,exact,-0.0014259138650168,0.0983704049335391,-0.0010765871311874,-0.0028100547443741,0.0425503043128291,0.0238392853197897,0.034178250802490144
Kring 4 - Koopkracht (Achmea),2022Q1,2022K1,2022,1,-0.07,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0037,0.0011,0.0048,0.0011978460281132364,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.07119784602811324,exact,-0.0014058217413064,-0.0223977336259453,-0.0912795792319826,-0.0515154223393239,-0.0670508354936031,0.0144099202094457,-0.06979202428680684
Kring 4 - Koopkracht (Achmea),2022Q2,2022K2,2022,2,-0.139,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0037,0.0011,0.0048,0.0011978460281132364,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.14019784602811325,exact,-0.001585641426157,-0.117675057365044,-0.1646572088163561,-0.0707463469265827,-0.2429037500506135,0.0640794102374544,-0.13861220460195625
Kring 4 - Koopkracht (Achmea),2022Q3,2022K3,2022,3,-0.044,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0037,0.0011,0.0048,0.0011978460281132364,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.045197846028113234,exact,-0.0004378904438195,0.0209813599606212,-0.090309852129806,-0.0288998831896262,-0.1539763831110683,0.0590657378164869,-0.044759955584293735
Kring 4 - Koopkracht (Achmea),2022Q4,2022K4,2022,4,0.013,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0037,0.0011,0.0048,0.0011978460281132364,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.011802153971886763,exact,0.0030218274182407,-0.0176682826123388,-0.0472064967898824,0.0097659207900369,0.0421389157740175,-0.0845610444030406,0.008780326553646063
Kring 4 - Koopkracht (Achmea),2023Q1,2023K1,2023,1,0.025,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.023901810355545595,exact,0.0058105106032075,0.053938980249117,0.0292830518551843,0.0099672432353232,-0.0702768922695871,-0.0228779562038572,0.018091299752338096
Kring 4 - Koopkracht (Achmea),2023Q2,2023K2,2023,2,0.011,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.009901810355545593,exact,0.0080364028860351,0.058708597786077,0.0015975860927222,-0.0042237455419262,-0.0252391232549872,0.0033581915374972,0.0018654074695104942
Kring 4 - Koopkracht (Achmea),2023Q3,2023K3,2023,3,-0.031,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.032098189644454406,exact,0.008899391029804,-0.007668725558223,-0.0984029278653749,-0.0098902196036458,0.0515654431574934,0.0281172135200603,-0.040997580674258405
Kring 4 - Koopkracht (Achmea),2023Q4,2023K4,2023,4,0.078,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.0769018103555456,exact,0.0098557065380013,0.0494016589271681,0.1406511339590381,0.0478010503731916,0.2025063986301105,-0.0478809935323651,0.06704610381754429
Kring 4 - Koopkracht (Achmea),2024Q1,2024K1,2024,1,0.039,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.037901810355545594,exact,0.0099530480293883,0.107000617868002,-0.0193570928345087,-0.0065477307148837,-0.0455244751418354,0.0247302220261523,0.027948762326157294
Kring 4 - Koopkracht (Achmea),2024Q2,2024K2,2024,2,-0.013,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.014098189644454405,exact,0.0096136482821427,0.0313399605437096,-0.0501172215018581,-0.0102865490675988,-0.00989783738366,0.0079670372145518,-0.023711837926597104
Kring 4 - Koopkracht (Achmea),2024Q3,2024K3,2024,3,0.059,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.05790181035554559,exact,0.0094659177314309,0.0028777674479716,0.0473275286032934,0.0228626283842732,0.1370954218376332,-0.0430819918427396,0.04843589262411469
Kring 4 - Koopkracht (Achmea),2024Q4,2024K4,2024,4,0.019,Kring 4 - Koopkracht (Achmea),Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0034999999999999,0.0009,0.0043999999999999,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.017901810355545594,exact,0.0082911180628952,0.0725993086598819,-0.0133773398176884,0.000257321485737,-0.1007794528202434,0.0683684599228168,0.009610692292650394
Kring AFM (De Nationale),2018Q1,2018K1,2018,1,-0.001,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.001998503490403868,exact,-0.0012313979168253,-0.0377239390540078,0.0428080034630574,-0.0046342906831743,-0.0297150538580298,-0.0302404485615293,-0.000767105573578568
Kring AFM (De Nationale),2018Q2,2018K2,2018,2,0.015,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.014001496509596131,exact,-0.0011603200424952,0.0791198382133522,-0.0154059501857799,-0.0014615472766276,0.0579559907061362,0.0601389910600156,0.01516181655209133
Kring AFM (De Nationale),2018Q3,2018K3,2018,3,-0.002,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.002998503490403868,exact,-0.0011255493271244,0.0528293876599212,-0.0178241920360959,0.0017844569160565,-0.0035315047570866,-0.0064354441608049,-0.001872954163279468
Kring AFM (De Nationale),2018Q4,2018K4,2018,4,-0.006,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.006998503490403868,exact,-0.0012284186530631,-0.1191372374307147,0.0258922435835675,-0.006231697168275,-0.0788592622069979,0.016965438216883,-0.005770084837340768
Kring AFM (De Nationale),2019Q1,2019K1,2019,1,0.106,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0026,0.001,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.10510121245479799,exact,-0.0011863961243726,0.1451817938197844,0.0524060336202131,0.0341076001588142,0.1274382996412325,0.0183498771742512,0.10628760857917059
Kring AFM (De Nationale),2019Q2,2019K2,2019,2,0.085,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0026,0.001,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.084101212454798,exact,-0.000990894048387,0.0265283805436963,0.0785312886288746,0.0220354556418428,-0.0366021732998956,-0.012726387031076,0.085092106503185
Kring AFM (De Nationale),2019Q3,2019K3,2019,3,0.124,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0026,0.001,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.12310121245479799,exact,-0.0012400687101794,0.0536022712172916,0.094799006208077,0.0132979677202573,0.0911375390458155,0.0378290444288265,0.12434128116497739
Kring AFM (De Nationale),2019Q4,2019K4,2019,4,-0.0579999999999999,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0026,0.001,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.058898787545201906,exact,-0.0014970173317031,0.0510668185150443,-0.0644982765116533,-0.0027317634207238,0.0545265579031121,-0.0237219935825969,-0.05740177021349881
Kring AFM (De Nationale),2020Q1,2020K1,2020,1,0.021,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0025,0.0011,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.020101212454797995,exact,-0.0012799637516587,-0.1764067429361289,0.0153300669902549,-0.0575815727092018,-0.2465047633118007,0.0153388765636626,0.021381176206456694
Kring AFM (De Nationale),2020Q2,2020K2,2020,2,0.0969999999999999,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0025,0.0011,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.0961012124547979,exact,-0.0010252609778073,0.1432012787512874,0.0310797960261669,0.0523887323370836,0.0841891758205936,-0.0196488154253537,0.09712647343260519
Kring AFM (De Nationale),2020Q3,2020K3,2020,3,0.02,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0025,0.0011,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.019101212454797994,exact,-0.0018034029078612,0.0446876209119437,0.0415412553926284,0.0181564430781715,0.0176516705760716,-0.0439974744661726,0.020904615362659192
Kring AFM (De Nationale),2020Q4,2020K4,2020,4,0.042,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0025,0.0011,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.041101212454797996,exact,-0.0015863474607458,0.0858294541791246,0.0311241577684131,0.0213146144823068,0.1019134321776182,-0.0475083822794561,0.042687559915543793
Kring AFM (De Nationale),2021Q1,2021K1,2021,1,-0.08,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0009,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.08089878754520201,exact,-0.0013019827850938,0.1033324912729073,-0.056532276848394,-0.0048335363425313,-0.0306890538646433,0.0468534249359438,-0.0795968047601082
Kring AFM (De Nationale),2021Q2,2021K2,2021,2,0.027,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0009,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.026101212454797993,exact,-0.001738165281469,0.0663035012246201,-0.0129520287161021,0.0020343503563978,0.1027031492099125,-0.015210679332861,0.027839377736266994
Kring AFM (De Nationale),2021Q3,2021K3,2021,3,-0.003,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0009,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.0038987875452020067,exact,-0.0013871216656898,0.0312826477479376,0.0045014001546673,0.0012180052475819,-0.0158254007556226,0.0252334195474166,-0.0025116658795122067
Kring AFM (De Nationale),2021Q4,2021K4,2021,4,0.024,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0009,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.023101212454797994,exact,-0.0014259138650168,0.0983704049335391,-0.0010765871311874,-0.0028100547443741,0.0425503043128291,0.0238392853197897,0.024527126319814792
Kring AFM (De Nationale),2022Q1,2022K1,2022,1,-0.105,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0029,0.0018,0.0046999999999999,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.10617293472203816,exact,-0.0014058217413064,-0.0223977336259453,-0.0912795792319826,-0.0515154223393239,-0.0670508354936031,0.0144099202094457,-0.10476711298073176
Kring AFM (De Nationale),2022Q2,2022K2,2022,2,-0.177,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0029,0.0018,0.0046999999999999,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.17817293472203816,exact,-0.001585641426157,-0.117675057365044,-0.1646572088163561,-0.0707463469265827,-0.2429037500506135,0.0640794102374544,-0.17658729329588116
Kring AFM (De Nationale),2022Q3,2022K3,2022,3,-0.063,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0029,0.0018,0.0046999999999999,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.06417293472203817,exact,-0.0004378904438195,0.0209813599606212,-0.090309852129806,-0.0288998831896262,-0.1539763831110683,0.0590657378164869,-0.06373504427821866
Kring AFM (De Nationale),2022Q4,2022K4,2022,4,0.008,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0029,0.0018,0.0046999999999999,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.006827065277961834,exact,0.0030218274182407,-0.0176682826123388,-0.0472064967898824,0.0097659207900369,0.0421389157740175,-0.0845610444030406,0.0038052378597211345
Kring AFM (De Nationale),2023Q1,2023K1,2023,1,0.012,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0031,0.0009,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.011001496509596132,exact,0.0058105106032075,0.053938980249117,0.0292830518551843,0.0099672432353232,-0.0702768922695871,-0.0228779562038572,0.005190985906388632
Kring AFM (De Nationale),2023Q2,2023K2,2023,2,0.016,Kring AFM (De Nationale),Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0031,0.0009,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.015001496509596132,exact,0.0080364028860351,0.058708597786077,0.0015975860927222,-0.0042237455419262,-0.0252391232549872,0.0033581915374972,0.006965093623561033
