pair,fund_1,fund_2,alpha_quarterly,alpha_annualized,t_alpha,p_alpha,r2,n_obs,beta_equity,beta_duration,beta_credit,beta_real_estate,beta_fx,p_alpha_holm
DHL Nederland minus Hagee,DHL Nederland,Hagee,0.003347991564907583,0.013459370781571112,0.996130808314791,0.3191865925422628,0.6329273420661563,40,-0.04400061397460688,-0.14420401038079989,-0.2841085452766573,0.01311776919190855,0.11948508669022455,1.0
DHL Nederland minus HAL,DHL Nederland,HAL,0.008559023000777547,0.034678146647149743,2.2379422180563266,0.025224823440231307,0.6866775848259317,40,-0.32682728036534303,0.4236290029432336,-0.4388313081802525,-0.04076407464828572,0.3520880730426771,1.0
DHL Nederland minus Groothandel,DHL Nederland,Groothandel,-0.0028128346775657554,-0.011203955435152624,-0.8758562832025719,0.3811081680096322,0.7821740880899519,40,0.12061754522539811,-0.39068525647460284,-0.3892150958726945,0.054260968727876425,-0.06776185609331732,1.0
DHL Nederland minus Grolsche bierbrouwerij,DHL Nederland,Grolsche bierbrouwerij,0.002188318394081741,0.008782047940751214,0.9135734078611002,0.3609410446789775,0.5425555641040458,39,0.11186405679060724,-0.20480516288573503,-0.11937535197136583,-0.040331442015135964,-0.0862923664340179,1.0
DHL Nederland minus Geveke,DHL Nederland,Geveke,0.0018303170826075026,0.007341393232082938,0.6299217814945844,0.5287457611973019,0.6633038727717512,40,0.14378235179040327,0.2587625868721952,-0.26388955633968847,0.010344448662464388,0.007083196076803931,1.0
DHL Nederland minus Kring Bavaria (Achmea),DHL Nederland,Kring Bavaria (Achmea),-0.0017950873048975158,-0.007161038316128687,-0.7207376481339246,0.4710709443695381,0.7073197244262082,31,0.18802538111202088,-0.17334204396406103,-0.33311439548942395,0.010629139232355835,-0.12908862143303054,1.0
DHL Nederland minus Kring B (De Nationale),DHL Nederland,Kring B (De Nationale),0.007228257734220667,0.029228030565591645,0.9009830578296818,0.3675973277638892,0.6542622592860385,14,-0.05327364615931651,-0.05272929420525286,-0.31958931816040903,0.02380947122464986,0.22538454421773407,1.0
DHL Nederland minus Kring Arcadis (Hnp),DHL Nederland,Kring Arcadis (Hnp),-0.0010060244604825454,-0.004018029402345413,-0.3777129719890169,0.705643830222805,0.7033121078571789,26,0.03691400499703783,-0.106615148609484,-0.23832716555074426,-0.013678947937500904,0.06682523149649729,1.0
DHL Nederland minus Kring ANWB (De nationale),DHL Nederland,Kring ANWB (De nationale),-0.0011883017653141247,-0.004744741404568709,-0.2343095005603413,0.814744710817981,0.8068107789846893,20,0.10615735459756932,-0.1983906528435913,-0.5192091235846427,0.037777720331039974,0.13790798628606937,1.0
DHL Nederland minus Kring AFM (De Nationale),DHL Nederland,Kring AFM (De Nationale),-0.007372293123891744,-0.029164668063481947,-1.5373680802629333,0.12420319836814316,0.7331711796803266,28,0.212770756810793,-0.5566166885524533,-0.18407530627100166,0.02309444270790456,-0.1546383670998638,1.0
DHL Nederland minus Kring 4 - Koopkracht (Achmea),DHL Nederland,Kring 4 - Koopkracht (Achmea),-0.0009622709418685072,-0.003843531538541556,-0.3907787891407429,0.6959607546218893,0.5157250874103414,31,0.058940955938173556,-0.10942314526341688,-0.33271353175578383,-0.012505972469967664,-0.07708030369481893,1.0
DHL Nederland minus Kring 3 - Stabiliteit (Achmea),DHL Nederland,Kring 3 - Stabiliteit (Achmea),-0.00025748746943507017,-0.0010295521472399871,-0.0572531316082742,0.9543435546311063,0.774786445444558,31,0.24404060271463623,-0.7408693522526234,-0.2845831096169069,-0.021914817723889674,-0.24539586234889602,1.0
DHL Nederland minus Kring 2 - DB premie (Achmea),DHL Nederland,Kring 2 - DB premie (Achmea),-0.0013248298582434696,-0.00528879768620194,-0.4815626601554881,0.6301166570727847,0.621582095215693,31,0.07825887225946936,-0.19927248627049235,-0.3831289400553269,-0.011092185282307307,-0.11730487222224105,1.0
DHL Nederland minus Koopvaardij,DHL Nederland,Koopvaardij,-0.0005826692812136086,-0.002328640895064682,-0.22346597270334045,0.8231728633828088,0.6809024546340718,40,0.20588601292624376,-0.14615044812358627,-0.1971000557085237,0.020512987424111912,-0.12839278280158117,1.0
DHL Nederland minus Kas Bank,DHL Nederland,Kas Bank,0.0010622595750039553,0.00425581346831283,0.37079742833006,0.7107884169380898,0.5898997704326145,40,0.0559368601462749,-0.22667785103843568,-0.18067890732541592,0.08859631665261239,0.08764732677995499,1.0
DHL Nederland minus Kappersbedrijf,DHL Nederland,Kappersbedrijf,-0.0038902373101689825,-0.015470380832233843,-1.1408740396057455,0.25392234400906044,0.8090374155440644,39,0.12756824665893887,-0.5912157119633809,-0.0766538979969329,0.04583703133116897,-0.14501208259345774,1.0
DHL Nederland minus KPN,DHL Nederland,KPN,0.0020921471512197584,0.008394887732231737,0.8476964927445024,0.3966070201081302,0.2649285071004768,40,-0.04761643879154766,0.009816892370323332,-0.18506516214172475,-0.0024219095382272786,0.026671064773191158,1.0
DHL Nederland minus KLM-Cabinepersoneel,DHL Nederland,KLM-Cabinepersoneel,0.0027755845547054662,0.011148647026859582,1.3461611786461456,0.17825054196202306,0.3659559064809319,40,-0.06931723225091083,0.011372356090873986,-0.031082388150885792,0.00032024214818992744,0.15315256567333302,1.0
DHL Nederland minus KLM Vliegend Personeel,DHL Nederland,KLM Vliegend Personeel,0.0012614466483677586,0.005055342110979355,0.4681564194802528,0.6396727349276258,0.46407820947866196,40,-0.07890559464605279,0.17684280172270556,0.09326625837429536,-0.0028924700298188014,0.14055180354581864,1.0
DHL Nederland minus KLM Algemeen,DHL Nederland,KLM Algemeen,0.0003139601138657604,0.001256432004980601,0.15423565051437368,0.8774239334478372,0.4905764264221383,40,-0.0172189392521837,0.16019349043138476,-0.15482003277596423,-0.029227198747668985,0.055581504212992225,1.0
DHL Nederland minus ING Bank CDC fonds,DHL Nederland,ING Bank CDC fonds,-0.000834513292381763,-0.0033338770190926015,-0.3509924574829127,0.7255940069360606,0.8340406533953985,40,0.0710186969136235,-0.38607202881199043,0.04726857062257542,0.018523326176824312,-0.000942251055194146,1.0
DHL Nederland minus Kring SVG (Stap),DHL Nederland,Kring SVG (Stap),1.9331071450118508e-05,7.732652797098893e-05,0.007808533680220423,0.9937697548471027,0.38079713880341604,33,0.020385372507978256,0.047332479838196134,-0.479937155006616,-0.0010529401105618932,0.014613219147791385,1.0
DHL Nederland minus Kring RBS (Achmea),DHL Nederland,Kring RBS (Achmea),-0.002477073786852522,-0.00987154053874173,-0.948262267622035,0.34299595469629574,0.680142873246652,32,0.10895072199284622,-0.2678840303109391,0.10634278884754106,-0.0434184197369941,-0.03847877709678818,1.0
DHL Nederland minus Kring Progress (Unilever),DHL Nederland,Kring Progress (Unilever),-0.00035248815686545636,-0.0014092073152258688,-0.13232992457800608,0.8947233391098006,0.4198419245521139,29,-0.010277399608276587,0.18678749908461792,-0.045601441772087734,-0.02383329260978852,0.09235021513364512,1.0
DHL Nederland minus Kring McCain (De Nationale),DHL Nederland,Kring McCain (De Nationale),-0.0034765918907279907,-0.013834015351745999,-0.8977452476316337,0.3693213806717034,0.698170942826966,31,0.09557461661904235,-0.3550800854280699,-0.2063898644640801,0.028540790686052753,-0.0328652481808087,1.0
DHL Nederland minus Kring Holland Casino (Stap),DHL Nederland,Kring Holland Casino (Stap),-0.00029280645135617867,-0.0011707114921255535,-0.09732042048111535,0.9224719397752508,0.7325351172784558,30,-0.030301822502978297,-0.07969661430996444,-0.5467228620877668,0.00957982876237806,0.0970522797673823,1.0
DHL Nederland minus Kring HPE (Achmea),DHL Nederland,Kring HPE (Achmea),-0.0009908396370336536,-0.0039574718591322,-0.15201899216779266,0.8791719561623537,0.5728781002870111,13,0.12802798005653804,-0.055533556431869274,-0.3335818836561268,0.02581629461101238,0.1234549637874629,1.0
DHL Nederland minus Kring HP Nederland (Achmea),DHL Nederland,Kring HP Nederland (Achmea),-0.003371673572231928,-0.013418638382830306,-0.5055155677453138,0.6131967670373986,0.8357009187597964,13,0.08601180487479235,-0.18889264720252824,-0.7807275247986963,0.08689955681476885,0.16535854620082294,1.0
DHL Nederland minus Kring Forward (Unilever),DHL Nederland,Kring Forward (Unilever),-0.003078690013877083,-0.012258006695846979,-1.1316062183322397,0.2578000246258887,0.37012593402432137,29,0.08587291453983081,-0.09571572016258946,-0.3041092097049209,-0.0012647273541292595,-0.13805199014739783,1.0
DHL Nederland minus Kring Eastman (Stap),DHL Nederland,Kring Eastman (Stap),0.0003202661774667092,0.0012816802638229152,0.10984335327868366,0.9125336081031251,0.675534424873126,33,0.091723221494653,-0.1864718804758798,-0.3192927146859421,-0.0075171543400101085,-0.0007819795202772734,1.0
DHL Nederland minus Kring ES Nederland (Achmea),DHL Nederland,Kring ES Nederland (Achmea),-0.0052624349243457925,-0.020884162537571083,-0.7630298650669487,0.44544558511002863,0.8430890954517545,13,0.11277037539602179,-0.21525099283516963,-0.6959766193519171,0.07483293217140902,0.17727349335571221,1.0
DHL Nederland minus Kring Douwe Egberts (Stap),DHL Nederland,Kring Douwe Egberts (Stap),-0.0008960572011817354,-0.003579414170878925,-0.2978677380884485,0.7658041121234562,0.5956258054546095,27,-0.0019130100219077488,0.05452926173817493,-0.37230985679389955,-0.010060460832504226,0.12777887818874398,1.0
DHL Nederland minus Kring DB-A (De Nationale),DHL Nederland,Kring DB-A (De Nationale),-0.006395337190136094,-0.025336991346858517,-1.5193289134072934,0.12867972538315514,0.5482603323316915,32,0.17496707034748538,-0.286667834341498,-0.22744401010493187,0.022867306944408236,-0.12305026837302308,1.0
DHL Nederland minus Kring DB evenwicht (Achmea),DHL Nederland,Kring DB evenwicht (Achmea),0.0011069884747158512,0.004435311867382996,0.22427018282751385,0.8225470759513064,0.6932578539599656,17,0.1332638291995289,-0.1318694445917016,-0.1959528623846914,-0.015582364865633943,0.023444235025095798,1.0
DHL Nederland minus Kring D (De Nationale),DHL Nederland,Kring D (De Nationale),0.0023274863771314755,0.009342499128656145,0.548112976828332,0.5836143306880026,0.6947045856561811,18,0.11641304996344724,-0.16870461834611994,-0.2456670988322764,-0.01246730691106954,0.05836138301758561,1.0
DHL Nederland minus Kring Chemours (Achmea),DHL Nederland,Kring Chemours (Achmea),-0.0010912149549282824,-0.004357720515285157,-0.24182214017072073,0.8089179826013322,0.8241447644059552,20,0.07257017232470955,-0.18018747050163306,-0.591668990997001,0.029895456635187508,0.047815353239780714,1.0
DHL Nederland minus Kring CK1 (Hnp),DHL Nederland,Kring CK1 (Hnp),-8.974652076777323e-05,-0.0003589377593344878,-0.034842567758405905,0.9722052770605103,0.863711839151498,32,0.1125190562199533,-0.4389258509374457,-0.24366425751726345,-0.008478330766215233,-0.08166254723716332,1.0
DHL Nederland minus Metro,DHL Nederland,Metro,-0.0013412717533519741,-0.005354302602518124,-0.7191043964869618,0.47207659865276086,0.6591592719317314,36,-0.041760477645303,-0.18699549993934125,0.10129561739551135,0.00253747531239582,0.04893784520961553,1.0
"DHL Nederland minus Metalektro, bedrijfstakpensioenfonds",DHL Nederland,"Metalektro, bedrijfstakpensioenfonds",0.0005016833135792619,0.0020082438763304733,0.20844205795200574,0.8348838199343194,0.39587322445009376,40,0.02708455880703318,-0.043760259898491874,-0.3241345444488978,0.04198465055622178,0.06933479166856313,1.0
DHL Nederland minus Metaal en Techniek,DHL Nederland,Metaal en Techniek,0.000767707818126378,0.0030743693344887912,0.3018952566620325,0.7627319117964305,0.5916100306988294,40,0.07394290402369741,-0.13591380144740012,-0.31831402967398187,0.006718720418849876,0.017679864658563665,1.0
DHL Nederland minus Mercer,DHL Nederland,Mercer,-0.0015287870794514894,-0.006101139465000793,-0.42459520427170283,0.6711317896207518,0.8190731332732335,40,0.16088703214414812,-0.4884071765434694,0.08742106416931611,0.0027535232168573315,-0.29867862430641995,1.0
DHL Nederland minus Medische Specialisten,DHL Nederland,Medische Specialisten,-0.0009465543532338385,-0.003780845013589773,-0.441587984428329,0.6587873804074589,0.8123995871333156,40,0.05809364969280588,-0.26833824044267457,-0.2930527783575293,0.019132226236502785,-0.009944677911209808,1.0
DHL Nederland minus Mediahuis Nederland,DHL Nederland,Mediahuis Nederland,-0.0004217256721524115,-0.0016858358733424783,-0.21862292432519884,0.8269437937258719,0.3859939889856354,40,0.04801780383901569,-0.07548965850078952,-0.1846519558610159,0.01983221535564629,-0.035829827298713285,1.0
DHL Nederland minus Media PNO,DHL Nederland,Media PNO,-0.0004969224962290829,-0.0019862088838761283,-0.26385613100441313,0.7918907803723273,0.35962549504776853,40,-0.050177215962045434,0.07144854090103349,-0.002780634021044656,0.03388420656938095,0.12520475570751927,1.0
DHL Nederland minus Medewerkers Apotheken,DHL Nederland,Medewerkers Apotheken,0.004394632788593623,0.017694747802047495,0.8615633936668529,0.38892782230343614,0.3072638788598758,40,-0.020855679947763633,-0.0739182877174962,-0.3458173737084017,0.02749644744149658,0.14681281773766125,1.0
DHL Nederland minus Mars,DHL Nederland,Mars,0.006406100963312879,0.025871685892297824,1.934412158105332,0.05306247278904195,0.37166931076517595,40,-0.003828894509841599,0.05382194304325262,0.22705600154656275,0.0063703370748436385,-0.18659777556445123,1.0
DHL Nederland minus MSD,DHL Nederland,MSD,-0.0003893888571718351,-0.001556645922734301,-0.1730264023365537,0.8626306745486817,0.7855723000169307,40,-0.045521418178488426,-0.24080996550166456,-0.10799129355636294,0.0042380239253578325,-0.0340902198035239,1.0
DHL Nederland minus Loodsen,DHL Nederland,Loodsen,0.0016980870166867178,0.0068096686578913435,0.8371017204632887,0.402535393419993,0.25016008232752185,40,-0.0024885102828828103,0.06494311127823371,-0.19784574613973233,0.015992407884490946,0.09355350005258141,1.0
DHL Nederland minus Lloyd's Register Nederland,DHL Nederland,Lloyd's Register Nederland,0.0017898815379864782,0.007178771154531027,0.6835830847250295,0.49423846899835344,0.5467088192279731,40,-0.08438395661167525,-0.0739434247169011,0.03072801206672231,-0.02240792955691126,0.18511761147644795,1.0
DHL Nederland minus Levensmiddelenbedrijf,DHL Nederland,Levensmiddelenbedrijf,0.003913646417050761,0.015746725447938204,1.5548158752532253,0.11998992713677119,0.7707195967839835,40,0.022062865266239576,-0.33765004482087924,0.008301730190695564,-0.014648924907413843,-0.05515724992422175,1.0
DHL Nederland minus Lanschot,DHL Nederland,Lanschot,0.002964744197864592,0.011911819354615272,1.0942823277145874,0.27383117358696685,0.5854096585781583,40,0.07047232886467014,-0.18558848607416212,-0.06853766488849884,0.0005273645890493421,-0.029648856597485257,1.0
DHL Nederland minus Kring equensWorldline (Achmea),DHL Nederland,Kring equensWorldline (Achmea),-0.007264441505315789,-0.028742664013698627,-1.4594413057996383,0.14444368421179832,0.8288650470682044,20,0.3094944692307198,-0.3631177881285608,-0.20226574691550522,0.032308044006521874,-0.05103707657424221,1.0
DHL Nederland minus Kring Sligro (Achmea),DHL Nederland,Kring Sligro (Achmea),-0.009062505845523393,-0.03576021974233057,-1.6459915410632648,0.09976550057440632,0.7879424866279443,21,0.15662210044770597,-0.3750212543799981,-0.38699711438831064,0.0760132132743661,0.11041830377729829,1.0
DHL Nederland minus Pensioenkring Sweco (Hnp),DHL Nederland,Pensioenkring Sweco (Hnp),-0.0043230906207296586,-0.017180550637453607,-0.6721295030146298,0.501501255781134,0.5798816299037794,18,0.24287188466505488,-0.2108680214678389,-0.08319634861541242,0.006498922779854366,-0.010652040421817471,1.0
DHL Nederland minus Pensioenkring Randstad (Hnp),DHL Nederland,Pensioenkring Randstad (Hnp),-0.004291128625657492,-0.017054347517948543,-0.7970417464290948,0.4254267865380271,0.838188718339434,20,0.29563017008861214,-0.46553238305778566,-0.23874057464417298,0.053633190433563085,-0.10390393173025823,1.0
DHL Nederland minus Pensioenkring OWASE (Hnp),DHL Nederland,Pensioenkring OWASE (Hnp),-0.0013080700670139687,-0.0052220229340058655,-0.27756720105818883,0.7813446128597805,0.7458146527658303,20,0.028792053799584737,-0.03187475172461847,-0.34524563272245257,0.005877028707150872,0.17501598056594136,1.0
DHL Nederland minus Pensioenkring GE Nederland (Stap),DHL Nederland,Pensioenkring GE Nederland (Stap),-2.888208189667481e-06,-1.155278270847937e-05,-0.0004844871711958222,0.9996134351813187,0.8790241520852604,14,-0.10725954299372177,-0.12735507585796613,-0.24974052812016054,-0.00022918354794346923,0.24349444314841337,1.0
DHL Nederland minus Pensioenkring Ballast Nedam (Stap),DHL Nederland,Pensioenkring Ballast Nedam (Stap),-0.0020880970821564905,-0.008326263830729208,-0.537350637851241,0.591025433409801,0.6095240372255708,24,0.07970899047596763,-0.06871308554324405,-0.2700141660177354,0.030015395740120375,0.11266368118522516,1.0
DHL Nederland minus Pensioenkring 2 (Stap),DHL Nederland,Pensioenkring 2 (Stap),0.0005628415215546403,0.002253267543000703,0.14890745583738121,0.8816266579030848,0.6598288268408763,27,0.12103702135281866,-0.11952484785955166,-0.45841264356937417,0.007840395970546601,0.10749758483726685,1.0
DHL Nederland minus Particuliere Beveiliging,DHL Nederland,Particuliere Beveiliging,-0.0013168067462145069,-0.005256832235076225,-0.4167714866842985,0.6768455601642133,0.44229813757637015,40,-0.03243505852548763,-0.17706278754377,-0.4281234109525519,0.11360273489647488,0.056076732884498874,1.0
DHL Nederland minus PGB,DHL Nederland,PGB,0.002209942707169136,0.008869117105228419,0.9797873471922298,0.32719109905546495,0.4652542598760705,40,-0.02522222997710633,0.007214282777311606,-0.22011721146817334,-0.02290442320604715,0.1398791499933845,1.0
DHL Nederland minus PDN,DHL Nederland,PDN,0.0005487583566494507,0.002196840902095598,0.248032958541713,0.8041089061759389,0.3918360281748927,40,0.035978238265529136,0.06885979651421965,0.1826163875783713,-0.04027457243445011,0.044178942576267796,1.0
DHL Nederland minus Oak,DHL Nederland,Oak,0.0020728183842323978,0.008317088635801717,0.97249585651892,0.33080392521783863,0.8061346881225715,40,-0.009561918487079116,-0.2002016893585874,-0.16611041249369538,0.003586973479006633,0.13288105031416994,1.0
DHL Nederland minus Notariaat,DHL Nederland,Notariaat,0.0002434600603208963,0.0009741959358153807,0.10396473505337041,0.9171973342229494,0.7588310047388427,40,0.07393327704523409,-0.22610165936326154,-0.2679482000046188,0.040433831093296534,0.017033293831589615,1.0
DHL Nederland minus Nedlloyd,DHL Nederland,Nedlloyd,0.002355088521056793,0.009453685016089342,0.889914205631741,0.373511955531287,0.5693856031115956,39,0.13957567381313798,-0.031174476172521982,0.24617678983209432,-0.0018257600040246383,-0.06178990607567047,1.0
DHL Nederland minus Nederlandsche Bank,DHL Nederland,Nederlandsche Bank,-0.0032445888439034546,-0.012915327751969907,-1.576121437852372,0.1149978193616623,0.804989178357823,39,0.07428551600624655,-0.29980603998473165,0.06866746812434846,-0.0236792651490071,0.024555492435966515,1.0
DHL Nederland minus NN CDC fonds,DHL Nederland,NN CDC fonds,-6.737037559285844e-05,-0.00026945427098967745,-0.027338454866643366,0.9781897857729209,0.8124534435439894,40,0.04425996014315421,-0.4527900426229071,0.1459540696666296,0.03238324830953211,0.027206582698983878,1.0
DHL Nederland minus Molenaarspensioenfonds,DHL Nederland,Molenaarspensioenfonds,0.0011345958546151711,0.004546113108933936,0.31404275379276786,0.7534885672957157,0.7404316303835057,40,-0.08328172606558315,-0.33338246917740166,-0.3356658130891327,0.06260277939013031,0.10738318650561343,1.0
"DHL Nederland minus Mode-, Interieur-, Tapijt- en Textielindustrie",DHL Nederland,"Mode-, Interieur-, Tapijt- en Textielindustrie",-0.001139133357041943,-0.004548753590324028,-0.5437675912031966,0.5866014133252326,0.24690427635273238,40,0.12342581605670139,0.06277969316626456,-0.2963840996367775,-0.025664236614190306,-0.0821782819975489,1.0
DHL Nederland minus SNS Reaal Groep,DHL Nederland,SNS Reaal Groep,0.0009801146863109406,0.003926226261046217,0.3263431996896478,0.7441647070554622,0.7129892961037647,39,0.13588461778770108,-0.2796922917566731,-0.26131543228147464,0.05982710638846803,-0.05936119938390381,1.0
DHL Nederland minus SABIC,DHL Nederland,SABIC,0.0014931360494598747,0.005985934249903346,0.5768714527125992,0.5640262964528109,0.1692107913165357,40,-0.008269076302721362,-0.05983413316986463,0.18244830342950547,-0.03951664456765433,0.0722887621812657,1.0
DHL Nederland minus Roeiers in het Rotterdamse havengebied,DHL Nederland,Roeiers in het Rotterdamse havengebied,-0.002077156388452295,-0.008282773911439612,-0.8004519175965307,0.4234490110803335,0.5205758421945915,40,0.056862734661738884,0.11929908739321643,-0.242231550151486,0.06277671374419319,0.08091659053141484,1.0
DHL Nederland minus Rockwool,DHL Nederland,Rockwool,0.0003743725678678573,0.0014983314102885448,0.10176862847519111,0.9189403271816268,0.5598352570486185,40,0.06706765299680563,-0.2588311507310491,-0.048976067528697764,0.04333056488121925,0.03543056161885816,1.0
DHL Nederland minus Robeco,DHL Nederland,Robeco,-0.0003228992180968161,-0.0012909714236130077,-0.156503859052321,0.8756358776423248,0.5223702902744477,40,0.013787606065864082,-0.07249254607103098,-0.22028711619295793,-0.00503399488550004,0.048813389973055746,1.0
DHL Nederland minus Rijn- en Binnenvaart,DHL Nederland,Rijn- en Binnenvaart,-0.0003971370397053292,-0.001587602102368968,-0.20602994363391555,0.8367675214051526,0.7604180410645943,40,-0.0052568834131654,-0.17565008598793036,-0.05305452320844675,-0.018319253008992065,0.03916835183964676,1.0
DHL Nederland minus Recreatie (SPR),DHL Nederland,Recreatie (SPR),-0.0018817155149625678,-0.007505643579151178,-0.6016903837452522,0.5473802522316864,0.8316834595989201,40,0.10191093775048322,-0.5294548744556957,-0.11822182395333747,0.05467210874383529,-0.038562201183711745,1.0
DHL Nederland minus Rail & Openbaar Vervoer,DHL Nederland,Rail & Openbaar Vervoer,-0.0012806454483114682,-0.005112749875274658,-0.7538802879218568,0.4509211080146176,0.36852106226589354,40,0.019822935276947735,0.03135348329189029,-0.2041120209564956,0.046742158180089206,0.09015989831864403,1.0
DHL Nederland minus Rabobankorganisatie,DHL Nederland,Rabobankorganisatie,0.0023498589249983824,0.009432618654440228,0.7049066568591441,0.4808683272033628,0.5154590040542629,40,0.050920856493819805,-0.24298230200594464,0.0944850540761864,0.04742078464805213,0.21197399477981793,1.0
DHL Nederland minus Provisum,DHL Nederland,Provisum,0.002382430193579978,0.009563830738744006,0.9831380903861406,0.3255394796472072,0.14468002753939624,40,0.0059385939169736765,0.014938236061106277,-0.016258034175749184,0.03149467246533097,0.07558255423926995,1.0
DHL Nederland minus PostNL,DHL Nederland,PostNL,-0.0011396603587582547,-0.004550854399826831,-0.688494322231683,0.4911415445298837,0.27534782114459655,40,0.078402070622268,0.0897368834626745,-0.2418726373601665,-0.0227966586719788,0.004406552496893837,1.0
DHL Nederland minus Pon,DHL Nederland,Pon,0.004258439849114476,0.017142874480475134,0.8145373098625492,0.4153372073935301,0.298395804768105,40,-0.1853671378347535,-0.011633740872304166,-0.2915673538629792,0.09532862952893618,0.270891198780931,1.0
DHL Nederland minus Philips,DHL Nederland,Philips,0.002914965197519114,0.011710942068987151,1.5770191451871542,0.11479111989993591,0.5685147189135398,40,0.0063375598693031915,-0.1122261748992763,-0.09125414440944819,-0.002136541035618337,0.09472412980213701,1.0
DHL Nederland minus Personeelspensioenfonds APG,DHL Nederland,Personeelspensioenfonds APG,0.0036836736710362623,0.014816311520290837,1.7169060044926494,0.08599634762441409,0.41009266616657614,40,-0.054821434091978295,-0.0076746588953514085,0.04873440837116036,-0.08860638632809104,0.1149369037239715,1.0
DHL Nederland minus Personeelsdiensten,DHL Nederland,Personeelsdiensten,0.002794701350967258,0.011225754909163221,0.7004777947189108,0.48362896778992315,0.6235861331872516,40,0.23843678055852172,-0.03824875763473215,-0.1628515441452562,0.0700655789740797,0.03504737201541952,1.0
DHL Nederland minus Pensura,DHL Nederland,Pensura,0.0012896981765772681,0.005168781218126028,0.49615315742736193,0.6197863571735616,0.554775609909927,40,-0.13409517546396527,0.09484094183543615,-0.3217551991758337,0.025558628628133056,-0.06680461481588293,1.0
"DHL Nederland minus Vlakglas, Verf, het Glasbewerkings- en het Glazeniersbedrijf",DHL Nederland,"Vlakglas, Verf, het Glasbewerkings- en het Glazeniersbedrijf",-0.0017472951642589164,-0.006970883743618983,-0.6063209384290982,0.5443016572331174,0.7034473775843549,40,0.12278560204978423,-0.2982025555579657,-0.24463568838042798,0.05414666340840213,-0.03607016678823955,1.0
DHL Nederland minus Verloskundigen,DHL Nederland,Verloskundigen,0.0009067891000700008,0.0036320929822772907,0.3444249925805137,0.7305266959938617,0.7307984017591911,40,0.09183654039874284,-0.2673658122467498,-0.24331153269396816,0.028630765092716875,-0.06466467367430231,1.0
DHL Nederland minus UWV,DHL Nederland,UWV,-0.0016227565921311054,-0.006475243420918542,-0.8898519681937798,0.3735453776998181,0.5058100812454251,40,0.13568014950112936,-0.03839608096570059,-0.2552735452724282,0.01583374356245907,-0.09846537295699963,1.0
DHL Nederland minus Trespa,DHL Nederland,Trespa,-0.0002819893984181451,-0.0011274805752343742,-0.07309783533309684,0.9417282642060235,0.7050782274651058,40,0.18709202132500719,-0.40647568238299137,-0.20366281027229877,0.058856574134821205,-0.15000418685977734,1.0
DHL Nederland minus Thales,DHL Nederland,Thales,-0.00031967251130053773,-0.001278077032774605,-0.13010932449138235,0.8964799329558212,0.7417973475113662,40,-0.011471057102108728,-0.1443037499952491,-0.22934958456960103,-0.029969077837859848,0.056143134502591605,1.0
DHL Nederland minus Tandartsen en Tandarts-Specialisten,DHL Nederland,Tandartsen en Tandarts-Specialisten,-0.0019453967782464283,-0.007758909136864389,-0.8244702118464972,0.4096724346958407,0.6814296718935369,40,0.1916512505754499,-0.07675660729401133,-0.19872698796038887,0.034956578515962525,0.019260133931247765,1.0
DHL Nederland minus TNO,DHL Nederland,TNO,0.0005136181008341429,0.002056055766703979,0.22741787083823245,0.8200988253925262,0.1804146194161278,40,0.024063647092561043,-0.06699579724956757,0.13259465237386897,-0.03114103084449436,0.052466707502052894,1.0
DHL Nederland minus TDV,DHL Nederland,TDV,0.0016621342658907344,0.006665131580951167,0.7870265715884198,0.43126631156259077,0.5075778196091947,40,-0.027586435075023452,0.13668427112730416,-0.025730152403073442,-0.05422137846861733,0.12451571052306078,1.0
DHL Nederland minus Staples,DHL Nederland,Staples,0.004105300011355213,0.016522598013060774,1.331064980006366,0.18316763074698017,0.20398313370602716,40,0.021847263136738796,0.028319309711422533,-0.30481280153359763,0.009653142288184025,0.07040766869979272,1.0
DHL Nederland minus Sportfondsen,DHL Nederland,Sportfondsen,0.0035746918925641373,0.014375620981992965,1.1607239390036002,0.2457541833173167,0.7328387467180217,40,-0.15795628064877182,0.25904385674594266,-0.48107062006474266,0.07028338661832198,0.4273754162575181,1.0
DHL Nederland minus Smurfit Kappa Nederland,DHL Nederland,Smurfit Kappa Nederland,0.002340003874340201,0.009392920488005219,1.0309799401104487,0.30255022686202815,0.38767595949777434,40,-0.036309430952737164,0.0024432944220851883,-0.2207570522359913,0.016553423817068206,0.06519058855905682,1.0
DHL Nederland minus Shell,DHL Nederland,Shell,0.0023226913995709753,0.009323185122122268,0.6251070423820582,0.5319008061839958,0.24042536940793124,40,0.04532136466784559,0.11590504912361863,0.00568058880021563,-0.009595824366817288,0.12446802583056352,1.0
DHL Nederland minus Schoonmaak- en Glazenwassersbedrijf,DHL Nederland,Schoonmaak- en Glazenwassersbedrijf,0.0004752426218205736,0.0019023260499757555,0.21726311540620344,0.8280033001723427,0.6557281063303497,40,0.05063792594304861,-0.1918089750394919,0.10581058978143844,0.003593158533627251,0.039697762995698195,1.0
"DHL Nederland minus Schilders-, Afwerkings- en Glaszetbedrijf",DHL Nederland,"Schilders-, Afwerkings- en Glaszetbedrijf",0.0022206837653780936,0.008912367508788765,0.7394933411500657,0.45960748168674614,0.4303117180170195,39,-0.09287052110547632,-0.03149819057367369,0.08664363812374674,-0.060186475355330414,0.025867316913401245,1.0
