fund,year,return_type,dnb_compounded_annual_return,n_quarters,quarters_present,annual_sample_status,official_annual_return,source,source_url,notes,difference,difference_pp,reconciliation_status
Hagee,2020,return_quarterly,0.11116967360000007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hagee,2021,return_quarterly,0.02744814585599986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hagee,2022,return_quarterly,-0.2967816451959998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hagee,2023,return_quarterly,0.13062551139199963,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hagee,2024,return_quarterly,0.11345685920000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
HaskoningDHV,2018,return_quarterly,-0.03961199999999998,2,"3,4",incomplete_year,,,,,,,no_official_return
HaskoningDHV,2019,return_quarterly,0.19172669180599966,4,"1,2,3,4",complete_year,,,,,,,no_official_return
HaskoningDHV,2020,return_quarterly,0.07473102658999986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
HaskoningDHV,2021,return_quarterly,0.09018881509299947,4,"1,2,3,4",complete_year,,,,,,,no_official_return
HaskoningDHV,2022,return_quarterly,-0.19439664360999986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
HaskoningDHV,2023,return_quarterly,0.09169441808000012,4,"1,2,3,4",complete_year,,,,,,,no_official_return
HaskoningDHV,2024,return_quarterly,0.07436243600000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2015,return_quarterly,0.02776608334399988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2016,return_quarterly,0.0876318588799998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2017,return_quarterly,0.05791099596799998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2018,return_quarterly,-0.013111736320000178,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2019,return_quarterly,0.13347265857299995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2020,return_quarterly,0.01616087300000002,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2021,return_quarterly,0.12195306317599997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2022,return_quarterly,-0.09314167360000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2023,return_quarterly,0.0844421948359999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Heineken,2024,return_quarterly,0.1258410060259998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2015,return_quarterly,0.03618733041599986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2016,return_quarterly,0.09752897654399995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2017,return_quarterly,0.05246463795199996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2018,return_quarterly,-0.0322340564400001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2019,return_quarterly,0.19460439003500007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2020,return_quarterly,0.1486692664,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2021,return_quarterly,0.04989394103999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2022,return_quarterly,-0.21390162688000003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2023,return_quarterly,0.08843902257199954,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Honeywell,2024,return_quarterly,0.11732658388999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2015,return_quarterly,0.025916652799999884,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2016,return_quarterly,0.07900442143999986,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2017,return_quarterly,0.07164698497999966,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2018,return_quarterly,-0.013963483392000042,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2019,return_quarterly,0.15988843084399984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2020,return_quarterly,0.06420182320099976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2021,return_quarterly,0.08228922101999991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2022,return_quarterly,-0.14447924988100014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2023,return_quarterly,0.1132643164160001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Hoogovens,2024,return_quarterly,0.0808918999999999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2015,return_quarterly,0.0018179148319998895,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2016,return_quarterly,0.12103821872899978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2017,return_quarterly,0.05036664297599991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2018,return_quarterly,-0.006107822848000155,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2019,return_quarterly,0.26318150582,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2020,return_quarterly,0.14152637815999958,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2021,return_quarterly,0.04344109120999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2022,return_quarterly,-0.28060091608000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2023,return_quarterly,0.10242356587999968,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Horecabedrijf,2024,return_quarterly,0.09379437559999992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2015,return_quarterly,0.013015235840000194,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2016,return_quarterly,0.08389951487999991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2017,return_quarterly,0.055827009933999694,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2018,return_quarterly,-0.014422111705000296,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2019,return_quarterly,0.1613602316799998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2020,return_quarterly,0.053318778720000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2021,return_quarterly,0.03189855635999983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2022,return_quarterly,-0.20731056400000003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2023,return_quarterly,0.06798178111999964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huisartsen,2024,return_quarterly,0.04496779680999974,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2015,return_quarterly,0.02604671906,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2016,return_quarterly,0.09902455035199997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2017,return_quarterly,0.05596397899999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2018,return_quarterly,-0.017590878207999983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2019,return_quarterly,0.17087314399999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2020,return_quarterly,0.0788481367999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2021,return_quarterly,0.056710855303999885,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2022,return_quarterly,-0.2033976434500001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2023,return_quarterly,0.08896778041999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Huntsman Rozenburg,2024,return_quarterly,0.08838066837499947,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2015,return_quarterly,0.0036052272000002272,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2016,return_quarterly,0.09307872396799977,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2017,return_quarterly,0.02814011475999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2018,return_quarterly,0.021937841960000037,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2019,return_quarterly,0.11200166629099972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2020,return_quarterly,0.07346310776000009,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2021,return_quarterly,0.07718361919999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2022,return_quarterly,-0.19826903900799997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2023,return_quarterly,0.036552496219999675,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IBM Nederland,2024,return_quarterly,-0.002302538680000077,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2015,return_quarterly,-0.0035237500000001587,3,"1,2,3",incomplete_year,,,,,,,no_official_return
IFF,2016,return_quarterly,0.12067561894399992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2017,return_quarterly,0.027112684118000052,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2018,return_quarterly,0.008969911999999969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2019,return_quarterly,0.15443180720000016,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2020,return_quarterly,0.09372089540000017,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2021,return_quarterly,0.0070906209199999015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2022,return_quarterly,-0.19601826227200003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2023,return_quarterly,0.06920541727999985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IFF,2024,return_quarterly,0.08668038481600004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2015,return_quarterly,-0.029157607480000403,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2016,return_quarterly,0.13457179980800005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2017,return_quarterly,0.05253797245999969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2018,return_quarterly,-0.020678305600000058,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2019,return_quarterly,0.223328503124,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2020,return_quarterly,0.19272273545599994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2021,return_quarterly,0.03354713428399991,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2022,return_quarterly,-0.292295548,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2023,return_quarterly,0.10129233967999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
IKEA,2024,return_quarterly,0.13476401611999989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2015,return_quarterly,0.011885183071999705,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2016,return_quarterly,0.10543252601599984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2017,return_quarterly,0.008622376159999945,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2018,return_quarterly,0.011744768000000017,3,"2,3,4",incomplete_year,,,,,,,no_official_return
ING,2019,return_quarterly,0.10977369747199983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2020,return_quarterly,0.09319616900000005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2021,return_quarterly,0.06113555475199961,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2022,return_quarterly,-0.20690301757600016,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2023,return_quarterly,0.04549745484799983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING,2024,return_quarterly,0.018443918491999778,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2015,return_quarterly,0.014488422991999927,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2016,return_quarterly,0.11426296360399979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2017,return_quarterly,0.054865129219999975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2018,return_quarterly,0.0034834299519996836,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2019,return_quarterly,0.18880906086799976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2020,return_quarterly,0.14943313848999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2021,return_quarterly,0.0032055933899997058,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2022,return_quarterly,-0.28547599708000004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2023,return_quarterly,0.09823137382399993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
ING Bank CDC fonds,2024,return_quarterly,0.05533051705199976,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2015,return_quarterly,0.00900680883199989,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2016,return_quarterly,0.09343969576599997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2017,return_quarterly,0.0780915138560001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2018,return_quarterly,-0.017769429280000137,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2019,return_quarterly,0.15533948665999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2020,return_quarterly,0.061050503600000194,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2021,return_quarterly,0.1065786161779998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2022,return_quarterly,-0.1680975187199999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2023,return_quarterly,0.08209812287499973,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Algemeen,2024,return_quarterly,0.09879693213999996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2015,return_quarterly,0.023717339917999736,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2016,return_quarterly,0.07903593996799985,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2017,return_quarterly,0.0696428295,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2018,return_quarterly,-0.021395035564000353,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2019,return_quarterly,0.13774751305999966,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2020,return_quarterly,0.05494956640000015,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2021,return_quarterly,0.1618591512519998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2022,return_quarterly,-0.13383296100999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2023,return_quarterly,0.06590461951999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM Vliegend Personeel,2024,return_quarterly,0.06175399095999978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2015,return_quarterly,0.006351257599999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2016,return_quarterly,0.10196418406399999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2017,return_quarterly,0.0854444138399999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2018,return_quarterly,-0.03377304234800005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2019,return_quarterly,0.14747488446800006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2020,return_quarterly,0.09077465499200033,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2021,return_quarterly,0.09047578371199982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2022,return_quarterly,-0.22110547599999997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2023,return_quarterly,0.0907184326099999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KLM-Cabinepersoneel,2024,return_quarterly,0.08911656874999996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2015,return_quarterly,0.03741944074999992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2016,return_quarterly,0.11179978932499979,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2017,return_quarterly,0.07251890715199982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2018,return_quarterly,-0.01737351859199998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2019,return_quarterly,0.18413952976000014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2020,return_quarterly,0.09220999846399969,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2021,return_quarterly,0.07354318399999982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2022,return_quarterly,-0.245804425672,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2023,return_quarterly,0.07493565657599999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
KPN,2024,return_quarterly,0.09673690395499968,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2015,return_quarterly,0.018056828096000066,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2016,return_quarterly,0.14207090389999988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2017,return_quarterly,0.014313583999999935,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kappersbedrijf,2018,return_quarterly,0.023070904999999753,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2019,return_quarterly,0.27318013965800003,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2020,return_quarterly,0.20092945299200005,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2021,return_quarterly,-0.021498200725000305,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2022,return_quarterly,-0.31534464409599994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2023,return_quarterly,0.06443412415999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kappersbedrijf,2024,return_quarterly,0.09716582104999993,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2015,return_quarterly,0.0029790989900000397,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2016,return_quarterly,0.08324630201600014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2017,return_quarterly,0.023852859020000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2018,return_quarterly,-0.0024013104400002483,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2019,return_quarterly,0.18387374508800014,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2020,return_quarterly,0.15044833749999964,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2021,return_quarterly,0.010548062719999862,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2022,return_quarterly,-0.2650947478,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2023,return_quarterly,0.08154096221599971,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kas Bank,2024,return_quarterly,0.07073577407499965,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2015,return_quarterly,0.0001522342559998613,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2016,return_quarterly,0.07943882076799968,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2017,return_quarterly,0.020012129135999812,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2018,return_quarterly,0.012981948056000059,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2019,return_quarterly,0.14475295296000001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2020,return_quarterly,0.08591815327999996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2021,return_quarterly,-0.008384707900000121,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2022,return_quarterly,-0.21802903134399998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2023,return_quarterly,0.07765651519999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Koopvaardij,2024,return_quarterly,0.06460616706499978,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2017,return_quarterly,0.010757677999999826,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2018,return_quarterly,-0.019409852472,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2019,return_quarterly,0.21726497199999972,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2020,return_quarterly,0.11904744341600004,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2021,return_quarterly,0.035540023040000035,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2022,return_quarterly,-0.2532057995050001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2023,return_quarterly,0.08142939674999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 2 - DB premie (Achmea),2024,return_quarterly,0.1105041271999998,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2017,return_quarterly,-0.01196295000000025,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2018,return_quarterly,0.007844431999999957,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2019,return_quarterly,0.2474585169200001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2020,return_quarterly,0.17747569081999925,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2021,return_quarterly,-0.07836163892800019,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2022,return_quarterly,-0.4061717922399999,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2023,return_quarterly,0.07423442000000025,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 3 - Stabiliteit (Achmea),2024,return_quarterly,0.10726919029999982,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2017,return_quarterly,0.020320180000000132,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2018,return_quarterly,-0.02245226752000007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2019,return_quarterly,0.19901515673600034,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2020,return_quarterly,0.10777065649999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2021,return_quarterly,0.040057020002000066,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2022,return_quarterly,-0.2245506475600001,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2023,return_quarterly,0.08247421204999994,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring 4 - Koopkracht (Achmea),2024,return_quarterly,0.10663103165299992,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2018,return_quarterly,0.005885287819999752,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2019,return_quarterly,0.27058018808000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2020,return_quarterly,0.19042012507999995,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2021,return_quarterly,-0.035386388479999864,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2022,return_quarterly,-0.30429841384,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2023,return_quarterly,0.07269009337599996,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring AFM (De Nationale),2024,return_quarterly,0.08789500752799961,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ANWB (De nationale),2020,return_quarterly,0.11488499045000022,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ANWB (De nationale),2021,return_quarterly,0.013442394649999967,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ANWB (De nationale),2022,return_quarterly,-0.28974562660000025,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ANWB (De nationale),2023,return_quarterly,0.10895125543999984,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring ANWB (De nationale),2024,return_quarterly,0.08360199583999983,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2018,return_quarterly,-0.02853300000000003,2,"3,4",incomplete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2019,return_quarterly,0.20283033785600013,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2020,return_quarterly,0.09012431673599997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2021,return_quarterly,0.06145500064999987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2022,return_quarterly,-0.23251819326200007,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2023,return_quarterly,0.08832354399999987,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Arcadis (Hnp),2024,return_quarterly,0.07076404357999988,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring B (De Nationale),2021,return_quarterly,-0.012747999999999982,2,"3,4",incomplete_year,,,,,,,no_official_return
Kring B (De Nationale),2022,return_quarterly,-0.26394202419199997,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring B (De Nationale),2023,return_quarterly,0.09940658613499975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring B (De Nationale),2024,return_quarterly,0.08167454251999962,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2017,return_quarterly,0.013523839999999954,3,"2,3,4",incomplete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2018,return_quarterly,-0.00011289178000006839,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2019,return_quarterly,0.16581588199999975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2020,return_quarterly,0.09643146468499975,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2021,return_quarterly,0.014180512399999845,4,"1,2,3,4",complete_year,,,,,,,no_official_return
Kring Bavaria (Achmea),2022,return_quarterly,-0.23555201572000006,4,"1,2,3,4",complete_year,,,,,,,no_official_return
