fund,year,dnb_reporter,premium_employee,premium_employer,total_premium,active_participants,deferred_participants,pensioners,total_participants,active_ratio,deferred_ratio,pensioner_ratio,dependency_ratio_pensioners_to_active,participant_growth,active_participant_growth,total_premium_growth,premium_per_active_participant_thousand_eur,premium_per_total_participant_thousand_eur,source_type,notes
Kappersbedrijf,2017,Kappersbedrijf,15290.0,15290.0,30580.0,21943.0,43495.0,2461.0,67899.0,0.3231711807243111,0.6405838083035096,0.0362450109721792,0.1121542177459782,0.0299743640307632,0.0038887363894226,0.0794973171420503,1.393610718680217,0.4503748214259415,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2018,Kappersbedrijf,16197.0,16197.0,32394.0,21455.0,46293.0,3241.0,70989.0,0.3022299229458085,0.6521151164264886,0.0456549606277028,0.1510603588907014,0.0455087703795342,-0.0222394385453219,0.0593198168737736,1.509857841994873,0.4563242192452352,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2019,Kappersbedrijf,16021.0,16021.0,32042.0,21037.0,48152.0,3411.0,72600.0,0.2897658402203856,0.6632506887052342,0.0469834710743801,0.1621428910966392,0.0226936567637239,-0.0194826380797017,-0.0108662097919367,1.5231259209963397,0.4413498622589532,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2020,Kappersbedrijf,16095.0,16095.0,32191.0,20186.0,49169.0,3624.0,72979.0,0.2766001178421189,0.6737417613286014,0.0496581208292796,0.1795303675814921,0.0052203856749311,-0.0404525360079859,0.0046501466824793,1.594719112256019,0.4410994943750942,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2021,Kappersbedrijf,20162.0,20162.0,40323.0,19488.0,53062.0,3874.0,76424.0,0.2549984298126243,0.6943106877420706,0.0506908824453051,0.1987889983579638,0.0472053604461557,-0.0345784206876053,0.2526171911403809,2.0691194581280787,0.5276222129174082,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2022,Kappersbedrijf,20610.0,20610.0,41220.0,18772.0,53479.0,3979.0,76230.0,0.2462547553456644,0.7015479470024925,0.0521972976518431,0.2119646281696143,-0.0025384695907044,-0.0367405582922824,0.022245368648166,2.1958235670147026,0.5407319952774499,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2023,Kappersbedrijf,23146.0,23146.0,46291.0,18097.0,51096.0,4196.0,73389.0,0.2465900884328714,0.6962351306054041,0.0571747809617245,0.2318616345250594,-0.0372687918142463,-0.0359578095035159,0.1230228044638526,2.557937779742499,0.6307621033124855,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kappersbedrijf,2024,Kappersbedrijf,27304.0,27304.0,54608.0,20444.0,52507.0,4433.0,77384.0,0.2641889796340328,0.6785252765429546,0.0572857438230125,0.2168362355703385,0.054435950891823,0.1296900038680444,0.1796677539910565,2.671101545685776,0.7056755918536132,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2014,Kas Bank,,13984.0,13984.0,648.0,939.0,373.0,1960.0,0.3306122448979592,0.4790816326530612,0.1903061224489796,0.5756172839506173,,,,21.580246913580247,7.134693877551021,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2015,Kas Bank,1100.0,8149.0,9249.0,656.0,969.0,379.0,2004.0,0.3273453093812375,0.4835329341317365,0.1891217564870259,0.5777439024390244,0.0224489795918367,0.0123456790123457,-0.3386012585812357,14.09908536585366,4.615269461077844,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2016,Kas Bank,1569.0,7070.0,8639.0,537.0,1125.0,386.0,2048.0,0.26220703125,0.54931640625,0.1884765625,0.7188081936685289,0.0219560878243512,-0.1814024390243902,-0.065953076008217,16.08752327746741,4.21826171875,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2017,Kas Bank,896.0,6420.0,7316.0,457.0,1115.0,390.0,1962.0,0.2329255861365953,0.5682976554536188,0.1987767584097859,0.8533916849015317,-0.0419921875,-0.1489757914338919,-0.1531427248524134,16.00875273522976,3.728848114169215,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2018,Kas Bank,868.0,5719.0,6587.0,464.0,1112.0,393.0,1969.0,0.2356526155408837,0.5647536820721178,0.1995937023869984,0.8469827586206896,0.0035677879714577,0.0153172866520787,-0.0996446145434664,14.196120689655173,3.345352971051295,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2019,Kas Bank,848.0,5360.0,6209.0,415.0,1176.0,389.0,1980.0,0.2095959595959595,0.593939393939394,0.1964646464646464,0.9373493975903614,0.0055865921787709,-0.1056034482758621,-0.057385759829968,14.96144578313253,3.135858585858586,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2020,Kas Bank,860.0,6594.0,7454.0,415.0,1196.0,377.0,1988.0,0.2087525150905432,0.6016096579476862,0.1896378269617706,0.908433734939759,0.004040404040404,0.0,0.2005153808986954,17.96144578313253,3.749496981891348,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2021,Kas Bank,798.0,7093.0,7891.0,310.0,1272.0,382.0,1964.0,0.1578411405295315,0.6476578411405295,0.1945010183299389,1.232258064516129,-0.0120724346076458,-0.2530120481927711,0.0586262409444593,25.454838709677414,4.017820773930754,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2022,Kas Bank,626.0,5057.0,5683.0,271.0,1273.0,399.0,1943.0,0.1394750386001029,0.6551724137931034,0.2053525476067936,1.4723247232472323,-0.0106924643584521,-0.1258064516129032,-0.2798124445570903,20.970479704797047,2.924858466289244,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2023,Kas Bank,205.0,1294.0,1499.0,25.0,1474.0,401.0,1900.0,0.0131578947368421,0.7757894736842105,0.2110526315789473,16.04,-0.0221307256819351,-0.9077490774907748,-0.7362308639802921,59.96,0.7889473684210526,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kas Bank,2024,Kas Bank,,,,25.0,1427.0,412.0,1864.0,0.0134120171673819,0.7655579399141631,0.2210300429184549,16.48,-0.0189473684210526,0.0,,,,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2014,Koopvaardij,25940.0,25939.0,51879.0,5338.0,16515.0,31854.0,53707.0,0.0993911408196324,0.307501815405813,0.5931070437745545,5.967403521918322,,,,9.71880854252529,0.965963468449178,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2015,Koopvaardij,26432.0,26432.0,52864.0,5559.0,16939.0,31347.0,53845.0,0.1032407837310799,0.3145881697464945,0.5821710465224255,5.638963842417701,0.0025694974584318,0.0414012738853504,0.0189864877888934,9.509624033099476,0.9817810381651036,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2016,Koopvaardij,26681.0,26682.0,53363.0,5454.0,17787.0,31132.0,54373.0,0.1003071377338017,0.3271292737204127,0.5725635885457856,5.7081041437477085,0.009805924412666,-0.0188882892606584,0.0094393159806296,9.784195086175284,0.98142460412337,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2017,Koopvaardij,27212.0,27212.0,54424.0,5429.0,18249.0,30921.0,54599.0,0.0994340555687833,0.3342368907855455,0.5663290536456712,5.695524037575981,0.0041564747209092,-0.0045837917125045,0.0198826902535464,10.02468226192669,0.9967948130918148,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2018,Koopvaardij,27434.0,27434.0,54867.0,5394.0,18575.0,30258.0,54227.0,0.0994707433566304,0.3425415383480554,0.5579877182953141,5.60956618464961,-0.0068133115991135,-0.0064468594584637,0.0081397912685579,10.171857619577308,1.0118022387371604,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2019,Koopvaardij,27844.0,27844.0,55687.0,5232.0,18867.0,29505.0,53604.0,0.0976046563689276,0.3519700022386389,0.5504253413924334,5.639334862385321,-0.0114887417707045,-0.0300333704115683,0.0149452311954363,10.643539755351682,1.0388590403701217,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2020,Koopvaardij,26837.0,26837.0,53674.0,4932.0,19282.0,28828.0,53042.0,0.0929829191961087,0.363523245729799,0.5434938350740922,5.845093268450933,-0.0104842922169987,-0.0573394495412844,-0.0361484727135597,10.88280616382806,1.0119150861581387,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2021,Koopvaardij,26549.0,26549.0,53098.0,4842.0,19195.0,28074.0,52111.0,0.0929170424670415,0.3683483333653163,0.5387346241676422,5.798017348203222,-0.0175521285019418,-0.0182481751824817,-0.0107314528449529,10.966129698471706,1.0189403388919809,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2022,Koopvaardij,27217.0,27217.0,54433.0,4925.0,19263.0,27363.0,51551.0,0.0955364590405617,0.3736687940098155,0.5307947469496227,5.5559390862944165,-0.010746291569918,0.0171416769929781,0.0251421899129911,11.05238578680203,1.0559058020212992,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2023,Koopvaardij,29273.0,29273.0,58546.0,4676.0,19741.0,26695.0,51112.0,0.0914853654719048,0.3862302394740961,0.522284395053999,5.708939264328486,-0.0085158386840216,-0.0505583756345178,0.0755607811437915,12.520530367835756,1.145445296603537,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Koopvaardij,2024,Koopvaardij,29365.0,29365.0,58730.0,4635.0,18281.0,25455.0,48371.0,0.0958218767443302,0.3779330590643154,0.5262450641913543,5.491909385113269,-0.0536273282203787,-0.0087681779298546,0.0031428278618521,12.670981661272924,1.2141572429761631,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2017,Kring 2 - DB premie (Achmea),,1295.0,1295.0,333.0,40.0,1.0,374.0,0.8903743315508021,0.106951871657754,0.0026737967914438,0.003003003003003,,,,3.888888888888889,3.462566844919786,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2019,Kring 2 - DB premie (Achmea),,25393.0,25393.0,4351.0,1197.0,22.0,5570.0,0.7811490125673249,0.2149012567324955,0.0039497307001795,0.005056308894507,13.893048128342246,12.066066066066066,18.608494208494207,5.836129625373477,4.558886894075404,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2020,Kring 2 - DB premie (Achmea),,25980.0,25980.0,3956.0,2229.0,46.0,6231.0,0.634890065800032,0.3577274915743861,0.0073824426255817,0.0116279069767441,0.1186714542190305,-0.0907837278786486,0.0231166069389201,6.567239635995955,4.169475204622051,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2021,Kring 2 - DB premie (Achmea),,25971.0,25971.0,3695.0,2021.0,53.0,5769.0,0.6404922863581209,0.3503206794938464,0.0091870341480325,0.0143437077131258,-0.0741454020221473,-0.0659757330637007,-0.0003464203233256,7.028687415426251,4.5018200728029125,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2022,Kring 2 - DB premie (Achmea),0.0,23038.0,23038.0,2846.0,2693.0,90.0,5629.0,0.5055960206075679,0.478415349085095,0.015988630307337,0.0316233309908643,-0.0242676373721615,-0.2297699594046007,-0.1129336567710138,8.094869992972592,4.092734055782555,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2023,Kring 2 - DB premie (Achmea),,11950.0,11950.0,1427.0,3993.0,147.0,5567.0,0.2563319561702892,0.7172624393748878,0.026405604454823,0.1030133146461107,-0.0110143897672766,-0.4985945186226282,-0.4812917788002431,8.374211632796076,2.146578049218609,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 2 - DB premie (Achmea),2024,Kring 2 - DB premie (Achmea),,9180.0,9180.0,836.0,4217.0,210.0,5263.0,0.1588447653429603,0.8012540376211287,0.039901197035911,0.2511961722488038,-0.0546075085324232,-0.4141555711282411,-0.2317991631799163,10.980861244019138,1.7442523275698272,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2017,Kring 3 - Stabiliteit (Achmea),,1399.0,1399.0,217.0,18.0,1.0,236.0,0.9194915254237288,0.0762711864406779,0.0042372881355932,0.0046082949308755,,,,6.447004608294931,5.927966101694915,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2018,Kring 3 - Stabiliteit (Achmea),,1622.0,1622.0,251.0,41.0,2.0,294.0,0.8537414965986394,0.1394557823129251,0.0068027210884353,0.0079681274900398,0.2457627118644068,0.1566820276497695,0.1593995711222302,6.46215139442231,5.517006802721088,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2019,Kring 3 - Stabiliteit (Achmea),,4266.0,4266.0,620.0,84.0,4.0,708.0,0.8757062146892656,0.1186440677966101,0.0056497175141242,0.0064516129032258,1.4081632653061225,1.4701195219123506,1.6300863131935883,6.880645161290323,6.02542372881356,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2020,Kring 3 - Stabiliteit (Achmea),,11976.0,11976.0,1566.0,275.0,7.0,1848.0,0.8474025974025974,0.1488095238095238,0.0037878787878787,0.0044699872286079,1.610169491525424,1.5258064516129033,1.807313642756681,7.647509578544061,6.48051948051948,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2021,Kring 3 - Stabiliteit (Achmea),0.0,10732.0,10732.0,1430.0,416.0,17.0,1863.0,0.7675791733762748,0.2232957595276435,0.0091250670960815,0.0118881118881118,0.0081168831168831,-0.086845466155811,-0.1038744154976619,7.504895104895104,5.760601180891036,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2022,Kring 3 - Stabiliteit (Achmea),0.0,7158.0,7158.0,775.0,1020.0,31.0,1826.0,0.4244249726177437,0.5585980284775466,0.0169769989047097,0.04,-0.0198604401502952,-0.458041958041958,-0.3330227357435706,9.236129032258065,3.9200438116100766,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2023,Kring 3 - Stabiliteit (Achmea),,3100.0,3100.0,365.0,1297.0,52.0,1714.0,0.2129521586931155,0.7567094515752626,0.0303383897316219,0.1424657534246575,-0.0613362541073384,-0.5290322580645161,-0.5669181335568594,8.493150684931507,1.808634772462077,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 3 - Stabiliteit (Achmea),2024,Kring 3 - Stabiliteit (Achmea),,2891.0,2891.0,286.0,1369.0,76.0,1731.0,0.1652224147891392,0.7908723281340265,0.0439052570768342,0.2657342657342657,0.0099183197199532,-0.2164383561643835,-0.0674193548387096,10.108391608391608,1.6701328711727326,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2017,Kring 4 - Koopkracht (Achmea),,968.0,968.0,83.0,6.0,,89.0,0.9325842696629212,0.0674157303370786,,,,,,11.662650602409638,10.876404494382022,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2018,Kring 4 - Koopkracht (Achmea),,3907.0,3907.0,413.0,32.0,4.0,449.0,0.9198218262806236,0.0712694877505567,0.0089086859688195,0.009685230024213,4.044943820224719,3.975903614457831,3.036157024793388,9.460048426150122,8.701559020044543,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2019,Kring 4 - Koopkracht (Achmea),,7018.0,7018.0,838.0,95.0,7.0,940.0,0.8914893617021277,0.101063829787234,0.0074468085106382,0.0083532219570405,1.093541202672606,1.029055690072639,0.7962631174814436,8.374701670644392,7.465957446808511,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2020,Kring 4 - Koopkracht (Achmea),,8447.0,8447.0,730.0,238.0,14.0,982.0,0.7433808553971487,0.2423625254582484,0.0142566191446028,0.0191780821917808,0.0446808510638296,-0.1288782816229117,0.2036192647477914,11.57123287671233,8.60183299389002,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2021,Kring 4 - Koopkracht (Achmea),,8698.0,8698.0,751.0,279.0,18.0,1048.0,0.7166030534351145,0.2662213740458015,0.0171755725190839,0.0239680426098535,0.0672097759674135,0.0287671232876711,0.0297146916064874,11.581890812250332,8.299618320610687,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2022,Kring 4 - Koopkracht (Achmea),,5046.0,5046.0,417.0,975.0,52.0,1444.0,0.288781163434903,0.675207756232687,0.0360110803324099,0.1247002398081534,0.3778625954198473,-0.4447403462050598,-0.4198666360082778,12.100719424460433,3.494459833795014,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2023,Kring 4 - Koopkracht (Achmea),,4331.0,4331.0,376.0,966.0,66.0,1408.0,0.2670454545454545,0.6860795454545454,0.046875,0.175531914893617,-0.0249307479224376,-0.0983213429256595,-0.1416963931827189,11.518617021276595,3.0759943181818183,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring 4 - Koopkracht (Achmea),2024,Kring 4 - Koopkracht (Achmea),,3806.0,3806.0,167.0,1164.0,82.0,1413.0,0.1181882519462137,0.8237791932059448,0.0580325548478414,0.4910179640718562,0.0035511363636364,-0.5558510638297872,-0.1212191179866082,22.790419161676645,2.6935598018400566,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2018,Kring AFM (De Nationale),3432.0,9092.0,12524.0,645.0,601.0,52.0,1298.0,0.4969183359013867,0.463020030816641,0.0400616332819722,0.0806201550387596,,,,19.41705426356589,9.64869029275809,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2019,Kring AFM (De Nationale),3070.0,10611.0,13681.0,677.0,684.0,53.0,1414.0,0.4787835926449788,0.4837340876944837,0.0374823196605374,0.0782865583456425,0.0893682588597843,0.0496124031007751,0.09238262535931,20.208271787296898,9.675388967468177,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2020,Kring AFM (De Nationale),3044.0,11599.0,14643.0,682.0,746.0,64.0,1492.0,0.4571045576407507,0.5,0.0428954423592493,0.093841642228739,0.0551626591230551,0.0073855243722305,0.0703164973320664,21.47067448680352,9.814343163538874,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2021,Kring AFM (De Nationale),2982.0,12549.0,15531.0,687.0,771.0,75.0,1533.0,0.4481409001956947,0.50293542074364,0.0489236790606653,0.1091703056768559,0.0274798927613941,0.0073313782991202,0.0606433107969679,22.60698689956332,10.131115459882585,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2022,Kring AFM (De Nationale),3427.0,12058.0,15486.0,705.0,798.0,84.0,1587.0,0.444234404536862,0.502835538752363,0.052930056710775,0.1191489361702127,0.0352250489236791,0.0262008733624454,-0.0028974309445625,21.96595744680851,9.758034026465028,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2023,Kring AFM (De Nationale),3803.0,11749.0,15552.0,737.0,841.0,92.0,1670.0,0.4413173652694611,0.5035928143712575,0.0550898203592814,0.1248303934871099,0.0522999369880277,0.0453900709219858,0.0042619139868267,21.101763907734057,9.3125748502994,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring AFM (De Nationale),2024,Kring AFM (De Nationale),4517.0,12824.0,17341.0,795.0,886.0,104.0,1785.0,0.4453781512605042,0.4963585434173669,0.0582633053221288,0.130817610062893,0.0688622754491017,0.0786974219810041,0.1150334362139917,21.8125786163522,9.71484593837535,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring ANWB (De nationale),2020,Kring ANWB (De Nationale),9514.0,31286.0,40800.0,3693.0,7305.0,2387.0,13385.0,0.2759058647740007,0.5457601793051924,0.1783339559208068,0.6463579745464392,,,,11.047928513403736,3.0481882704519987,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring ANWB (De nationale),2021,Kring ANWB (De Nationale),9431.0,37926.0,47357.0,3552.0,7757.0,2482.0,13791.0,0.2575592777898629,0.5624682764121528,0.1799724457979842,0.6987612612612613,0.0303324617108704,-0.0381803411860276,0.1607107843137254,13.33248873873874,3.4339061706910305,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring ANWB (De nationale),2022,Kring ANWB (De Nationale),9940.0,37027.0,46967.0,3761.0,7985.0,2592.0,14338.0,0.2623099455991072,0.5569117031664109,0.1807783512344818,0.6891784099973411,0.0396635486911753,0.05884009009009,-0.0082353189602382,12.487902153682532,3.2757009345794392,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring ANWB (De nationale),2023,Kring ANWB (De Nationale),10586.0,38711.0,49297.0,3887.0,8308.0,2682.0,14877.0,0.2612757948511124,0.5584459232372118,0.1802782819116757,0.6899922819655261,0.0375924117729111,0.0335017282637597,0.0496093001469115,12.682531515307437,3.3136385023862336,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring ANWB (De nationale),2024,Kring ANWB (De Nationale),11363.0,42273.0,53636.0,4147.0,8614.0,2775.0,15536.0,0.2669284243048404,0.5544541709577755,0.1786174047373841,0.6691584277791174,0.0442965651677085,0.0668896321070233,0.0880175264214861,12.93368700265252,3.452368692070031,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring Arcadis (Hnp),2018,Kring Arcadis (Hnp),2899.0,8850.0,11749.0,2121.0,3409.0,2558.0,8088.0,0.262240356083086,0.4214886251236399,0.3162710187932739,1.206034889203206,,,,5.539368222536539,1.4526458951533137,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring Arcadis (Hnp),2019,Kring Arcadis (Hnp),6246.0,16944.0,23190.0,2176.0,3516.0,2597.0,8289.0,0.2625165882494872,0.424176619616359,0.3133067921341537,1.1934742647058822,0.0248516320474776,0.0259311645450259,0.973785002978977,10.657169117647058,2.7976836771625044,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring Arcadis (Hnp),2020,Kring Arcadis (Hnp),6322.0,18687.0,25008.0,2204.0,3626.0,2603.0,8433.0,0.2613542037234673,0.4299774694651962,0.3086683268113364,1.1810344827586208,0.017372421281216,0.0128676470588235,0.0783958602846053,11.346642468239564,2.965492707221629,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring Arcadis (Hnp),2021,Kring Arcadis (Hnp),6887.0,21405.0,28292.0,2308.0,3702.0,2708.0,8718.0,0.2647396191787107,0.4246386785960082,0.310621702225281,1.173310225303293,0.0337958022056208,0.0471869328493648,0.1313179782469609,12.258232235701906,3.2452397338839183,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
Kring Arcadis (Hnp),2022,Kring Arcadis (Hnp),7311.0,21412.0,28723.0,2354.0,3858.0,2739.0,8951.0,0.2629873757122109,0.4310132946039549,0.3059993296838342,1.1635514018691588,0.0267263133746271,0.0199306759098787,0.0152339884066166,12.2017841971113,3.208915205005028,dnb_annual_wide_xlsx,Bedragen in duizenden euro's; deelnemersaantallen zijn personen. Geen net-flow/AUM-correctie.
