fund,year,asset_management_costs,transaction_costs,ter_annual,ter_quarterly,source_type,confidence,notes,dnb_reporter,source_asset_management_post,source_transaction_post
Sagittarius,2020,0.001,0.0004,0.0014,0.00034981639991826796,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sagittarius,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sagittarius,2021,0.0011,0.0003,0.0014,0.00034981639991826796,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sagittarius,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sagittarius,2022,0.0011,0.0003,0.0014,0.00034981639991826796,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sagittarius,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sagittarius,2023,0.0011,0.0003,0.0014,0.00034981639991826796,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sagittarius,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sagittarius,2024,0.0011,0.0003,0.0014,0.00034981639991826796,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sagittarius,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2015,0.0044,0.0011,0.0055,0.00137217312686988,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2016,0.0042,0.0007,0.0049,0.001222755474834747,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2017,0.0037,0.0011,0.0048,0.0011978460281132364,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2018,0.0040999999999999,0.0004,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2019,0.004,0.0005,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2020,0.0040999999999999,0.001,0.0050999999999999,0.0012725687915129402,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2021,0.0039,0.0002,0.0041,0.001023427821025491,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2022,0.0044,0.0005,0.0049,0.001222755474834747,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2023,0.005,0.0005,0.0055,0.00137217312686988,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Samenwerking / Slagersbedrijf,2024,0.0055,0.0007,0.0062,0.0015464092282639896,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Samenwerking / Slagersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2015,0.0038,0.0007,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2016,0.004,0.0009,0.0049,0.001222755474834747,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2017,0.0044,0.0017,0.0061,0.0015215239237034162,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2018,0.0036,0.0012,0.0048,0.0011978460281132364,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2019,0.0033,0.0019,0.0052,0.001297472662116883,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2020,0.0027,0.0018,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2021,0.003,0.0016,0.0046,0.0011480215562862384,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2022,0.0026,0.0019,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2023,0.003,0.0015,0.0045,0.0011231065305328247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
"Schilders-, Afwerkings- en Glaszetbedrijf",2024,0.0021,0.0006,0.0026999999999999,0.0006743176369199411,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,"Schilders-, Afwerkings- en Glaszetbedrijf",Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2015,0.0021,0.0013,0.0034,0.0008489183944260237,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2016,0.0021,0.0011,0.0031999999999999,0.0007990417880670009,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2017,0.0021,0.0008,0.0029,0.0007242128936200132,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2018,0.002,0.0007,0.0027,0.0006743176369199411,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2019,0.0015,0.0002,0.0017,0.00042472933086612485,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2020,0.0015,0.0003,0.0018,0.000449696568543434,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2021,0.0016,0.0033,0.0049,0.001222755474834747,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2022,0.0017,0.001,0.0027,0.0006743176369199411,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2023,0.0019,0.0002,0.0021,0.0005245870682308862,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Schoonmaak- en Glazenwassersbedrijf,2024,0.0019,0.0004,0.0023,0.0005745047268324033,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Schoonmaak- en Glazenwassersbedrijf,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2015,0.0059,0.0011,0.007,0.0017454249180117731,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2016,0.0061,0.0009,0.007,0.0017454249180117731,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2017,0.0064,0.0009,0.0073,0.001820025230677702,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2018,0.0056999999999999,0.001,0.0066999999999999,0.0016708079350917782,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2019,0.0069999999999999,0.0011,0.0081,0.00201887796481115,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2020,0.0065,0.001,0.0075,0.0018697495154929022,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2021,0.0137,0.0011,0.0148,0.00367964050141123,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2022,0.0034999999999999,0.0008,0.0043,0.0010732708977265748,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2023,0.0044,0.001,0.0054,0.001347274829472056,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Shell,2024,0.0027,0.0008,0.0035,0.0008738539015993307,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Shell,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2015,0.0031,0.0007,0.0038,0.0009486492429950921,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2016,0.0031,0.0008,0.0039,0.0009735772978352042,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2017,0.0034,0.0008,0.0042,0.0010483502900249242,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2018,0.0038,0.002,0.0058,0.0014468568778243096,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2019,0.0037,0.0007,0.0044,0.001098189644454406,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2020,0.0034999999999999,0.0007,0.0042,0.0010483502900249242,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2021,0.0038,0.0011,0.0049,0.001222755474834747,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2022,0.0049,0.0009,0.0058,0.0014468568778243096,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2023,0.0034,0.0008,0.0042,0.0010483502900249242,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Smurfit Kappa Nederland,2024,0.0026,0.0007,0.0033,0.0008239810233570122,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Smurfit Kappa Nederland,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sportfondsen,2015,0.0029,0.0007,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sportfondsen,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sportfondsen,2016,0.0043,0.0004,0.0047,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sportfondsen,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
Sportfondsen,2017,0.0044,0.0005,0.0049,0.001222755474834747,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,Sportfondsen,Kosten vermogensbeheer als percentage van het gemiddeld belegd vermogen,Transactiekosten als percentage van het gemiddeld belegd vermogen
